Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	Source
3300017648_10	90.53	0.18	Gradient Boost (General Model)	11	0.835	9111	336.3938074504112	4992098	0.64	4134	636	38698	None	Terrestrial_3411
3300017648_11	83.43	0.47	Neural Network (Specific Model)	11	0.897	10492	282.043135537552	4302556	0.51	4567	478	55734	None	Terrestrial_3411
3300017649_12	76.42	0.65	Gradient Boost (General Model)	11	0.903	530032	352.43740573152337	3872969	0.68	3315	14	892255	None	Terrestrial_3411
3300017650_12	78.57	0.0	Neural Network (Specific Model)	11	0.891	513193	366.2243156772129	3466394	0.71	2813	16	832773	None	Terrestrial_3411
3300017651_10	99.78	0.64	Neural Network (Specific Model)	11	0.894	133110	302.7071574642127	4958855	0.51	4890	64	527065	None	Terrestrial_3411
3300017653_17	72.26	0.53	Gradient Boost (General Model)	11	0.885	6453	293.33396345305607	3149697	0.6	3174	536	19409	None	Terrestrial_3411
3300017655_16	99.9	1.39	Neural Network (Specific Model)	11	0.91	281806	320.26108961000295	3543564	0.65	3359	16	715114	None	Terrestrial_3411
3300017658_22	98.47	0.02	Gradient Boost (General Model)	11	0.916	239357	353.9675622542595	3535201	0.52	3052	27	511152	None	Terrestrial_3411
3300017919_2	99.74	0.83	Neural Network (Specific Model)	11	0.884	135777	279.3775303643725	1869279	0.42	1976	25	293182	None	Terrestrial_3411
3300017947_8	74.1	1.16	Neural Network (Specific Model)	11	0.864	8174	271.6231956197113	1889041	0.55	2009	276	36661	None	Terrestrial_3411
3300017970_22	52.72	0.7	Gradient Boost (General Model)	11	0.946	5688	289.5816582914573	729086	0.68	796	130	27121	None	Terrestrial_3411
3300017972_8	82.98	0.49	Gradient Boost (General Model)	11	0.893	7897	286.74625374625373	2888775	0.58	3003	412	27910	None	Terrestrial_3411
3300018469_8	60.09	1.03	Gradient Boost (General Model)	11	0.909	6117	336.4070459414425	4655883	0.62	4201	814	28375	None	Terrestrial_3411
3300018915_2	82.97	0.54	Gradient Boost (General Model)	11	0.858	9787	333.84542530378843	6525657	0.6	5596	792	62841	None	Terrestrial_3411
3300018931_6	69.83	0.68	Neural Network (Specific Model)	11	0.836	9318	263.5399686520376	2408773	0.4	2552	299	55028	None	Terrestrial_3411
3300019132_7	94.1	0.12	Neural Network (Specific Model)	11	0.889	167239	294.4565425023878	3115792	0.55	3141	34	250528	None	Terrestrial_3411
3300019135_4	92.21	1.39	Gradient Boost (General Model)	11	0.896	16959	323.08675078864354	4796847	0.48	4438	375	59773	None	Terrestrial_3411
3300019458_15	91.49	2.87	Gradient Boost (General Model)	11	0.866	65973	308.85947826086954	3070748	0.63	2875	89	188555	None	Terrestrial_3411
3300020147_8	52.85	0.3	Neural Network (Specific Model)	11	0.908	5093	262.98291015625	1775616	0.43	2048	350	19880	None	Terrestrial_3411
3300021180_8	98.09	1.87	Gradient Boost (General Model)	11	0.92	49073	327.99248873309966	4266486	0.39	3994	140	262651	None	Terrestrial_3411
3300021433_6	88.82	0.67	Gradient Boost (General Model)	11	0.948	9438	323.2756393696719	3946856	0.54	3871	495	57154	None	Terrestrial_3411
3300022849_3	100.0	0.34	Gradient Boost (General Model)	11	0.868	55812	345.3748698368622	3434703	0.38	2881	104	196264	None	Terrestrial_3411
3300022911_2	65.75	0.0	Gradient Boost (General Model)	11	0.895	5738	309.9658100045893	4521638	0.49	4358	814	22466	None	Terrestrial_3411
3300022911_5	65.17	0.02	Neural Network (Specific Model)	11	0.883	7155	296.51943809212673	3079364	0.48	3061	463	31285	None	Terrestrial_3411
3300023070_2	94.14	3.5	Gradient Boost (General Model)	11	0.924	189999	306.9134908536585	2607478	0.69	2624	55	299511	None	Terrestrial_3411
3300023074_6	71.3	0.59	Neural Network (Specific Model)	11	0.911	8419	275.1588888888889	2441125	0.68	2700	329	40980	None	Terrestrial_3411
3300023091_15	59.23	0.04	Gradient Boost (General Model)	11	0.929	5302	275.7013291634089	1135525	0.63	1279	216	14674	None	Terrestrial_3411
3300023093_15	75.84	3.78	Gradient Boost (General Model)	11	0.917	8426	263.30047505938245	723917	0.45	842	97	27265	None	Terrestrial_3411
3300025481_17	57.28	0.03	Neural Network (Specific Model)	11	0.907	12291	306.4792032806093	1725535	0.66	1707	170	37811	None	Terrestrial_3411
3300025481_23	51.75	0.11	Neural Network (Specific Model)	11	0.846	5893	232.74666666666667	987902	0.49	1200	176	21649	None	Terrestrial_3411
3300025492_6	72.59	0.22	Gradient Boost (General Model)	11	0.907	88537	309.07931665649784	1670604	0.56	1639	26	366325	None	Terrestrial_3411
3300025511_5	99.98	0.02	Neural Network (Specific Model)	11	0.925	73816	335.87252964426875	2200655	0.69	2024	49	229688	None	Terrestrial_3411
3300025515_8	88.7	5.35	Neural Network (Specific Model)	11	0.922	24040	308.2802087515054	2494922	0.66	2491	171	84797	None	Terrestrial_3411
3300025518_7	73.03	1.11	Neural Network (Specific Model)	11	0.916	5729	270.92042525773195	2749059	0.66	3104	489	26883	None	Terrestrial_3411
3300025525_26	100.0	0.33	Gradient Boost (General Model)	11	0.882	35686	305.40506329113924	819475	0.33	790	32	100611	None	Terrestrial_3411
3300025536_10	100.0	0.05	Gradient Boost (General Model)	11	0.925	437323	356.86229365768895	2662278	0.31	2302	15	895540	None	Terrestrial_3411
3300025536_23	100.0	0.86	Gradient Boost (General Model)	11	0.892	134010	286.2082853855006	834915	0.51	869	14	188759	None	Terrestrial_3411
3300025536_24	100.0	0.24	Gradient Boost (General Model)	11	0.927	276801	295.0766550522648	819670	0.49	861	6	278731	None	Terrestrial_3411
3300025536_25	99.9	0.02	Gradient Boost (General Model)	11	0.908	112267	268.65837837837836	819377	0.5	925	6	402247	None	Terrestrial_3411
3300025536_9	99.97	0.05	Neural Network (Specific Model)	11	0.908	93878	312.95785953177256	3086897	0.64	2990	52	257711	None	Terrestrial_3411
3300025544_4	94.95	2.78	Gradient Boost (General Model)	11	0.918	14789	315.53333333333336	3470624	0.62	3375	324	94069	None	Terrestrial_3411
3300025549_2	94.53	2.24	Gradient Boost (General Model)	11	0.915	29709	290.0262757044935	2489829	0.69	2626	134	95969	None	Terrestrial_3411
3300025550_2	89.46	0.02	Gradient Boost (General Model)	11	0.937	38242	358.3469387755102	4376519	0.47	3822	172	115413	None	Terrestrial_3411
3300025562_1	92.55	3.1	Gradient Boost (General Model)	11	0.869	24415	319.24163794851006	5426832	0.5	4933	324	105903	None	Terrestrial_3411
3300025567_4	74.14	0.28	Neural Network (Specific Model)	11	0.777	6510	214.56838744012774	1551583	0.4	1879	244	38931	None	Terrestrial_3411
3300025568_2	81.8	0.43	Neural Network (Specific Model)	11	0.925	69749	340.92906403940884	3360763	0.64	3045	130	258617	None	Terrestrial_3411
3300025573_2	85.65	2.05	Gradient Boost (General Model)	11	0.867	30098	317.53330184222955	4645521	0.5	4234	230	106492	None	Terrestrial_3411
3300025579_9	80.45	0.24	Gradient Boost (General Model)	11	0.886	5853	289.7744415964848	2671794	0.71	2731	479	21646	None	Terrestrial_3411
3300025581_11	85.79	1.55	Gradient Boost (General Model)	11	0.898	9289	291.3589930682233	2665226	0.64	2741	328	33649	None	Terrestrial_3411
3300025599_2	99.57	5.4	Gradient Boost (General Model)	11	0.905	38315	389.5899182561308	6621193	0.71	5138	326	207730	None	Terrestrial_3411
3300025625_8	71.61	5.73	Gradient Boost (General Model)	11	0.918	5409	275.57148014440435	2488056	0.62	2770	474	21887	None	Terrestrial_3411
3300025634_12	94.6	3.72	Gradient Boost (General Model)	11	0.892	43227	289.5147058823529	2442686	0.62	2516	94	124275	None	Terrestrial_3411
3300025703_13	96.95	0.63	Gradient Boost (General Model)	11	0.861	56558	324.32893604817895	3933819	0.59	3487	113	182128	None	Terrestrial_3411
3300025716_24	71.95	1.4	Gradient Boost (General Model)	11	0.897	8066	270.3843085106383	1356846	0.66	1504	199	21302	None	Terrestrial_3411
3300025721_17	73.1	3.46	Gradient Boost (General Model)	11	0.925	29182	299.5847632120796	1411088	0.58	1457	91	118884	None	Terrestrial_3411
3300025725_24	55.92	3.4	Gradient Boost (General Model)	11	0.872	6526	275.36655112651647	2180676	0.71	2308	359	24464	None	Terrestrial_3411
3300025750_6	90.04	2.57	Gradient Boost (General Model)	11	0.879	7811	285.43310344827586	3524141	0.71	3625	512	33869	None	Terrestrial_3411
3300025764_26	63.72	0.59	Gradient Boost (General Model)	11	0.897	7673	290.39713261648745	1352083	0.56	1395	194	21851	None	Terrestrial_3411
3300025764_52	35.1	0.0	Neural Network (Specific Model)	11	0.851	48942	241.0962643678161	590119	0.47	696	23	105470	None	Terrestrial_3411
3300025796_7	60.92	0.11	Neural Network (Specific Model)	11	0.822	6958	236.76073619631902	982539	0.4	1141	149	27386	None	Terrestrial_3411
3300025802_6	63.99	1.72	Gradient Boost (General Model)	11	0.901	5245	288.804939516129	1904711	0.57	1984	366	19834	None	Terrestrial_3411
3300025823_8	88.5	3.43	Gradient Boost (General Model)	11	0.866	67418	319.8591678097851	4839500	0.51	4374	125	172600	None	Terrestrial_3411
3300025823_9	93.92	6.51	Gradient Boost (General Model)	11	0.827	16738	282.64590402326706	4221745	0.44	4126	363	77664	None	Terrestrial_3411
3300025836_38	93.69	3.63	Gradient Boost (General Model)	11	0.925	12851	271.8381088825215	613586	0.45	698	62	63132	None	Terrestrial_3411
3300025888_36	67.05	3.35	Gradient Boost (General Model)	11	0.888	10250	273.42782608695654	1590592	0.66	1725	191	47265	None	Terrestrial_3411
3300025888_52	73.99	0.28	Gradient Boost (General Model)	11	0.916	10584	304.77358490566036	1109610	0.45	1113	124	64713	None	Terrestrial_3411
3300025888_70	97.82	0.01	Neural Network (Specific Model)	11	0.918	43164	288.2173396674584	791401	0.5	842	23	119767	None	Terrestrial_3411
3300025930_14	95.7	0.05	Neural Network (Specific Model)	11	0.916	118294	287.18550955414014	1179405	0.5	1256	14	266282	None	Terrestrial_3411
3300025952_5	94.51	1.45	Gradient Boost (General Model)	11	0.858	18742	285.1995012468828	3989581	0.46	4010	295	61203	None	Terrestrial_3411
3300025964_2	90.9	3.47	Gradient Boost (General Model)	11	0.851	7176	272.34189344576464	2498813	0.45	2609	392	23944	None	Terrestrial_3411
3300025969_2	71.34	2.52	Gradient Boost (General Model)	11	0.862	5651	276.1431718061674	1743521	0.47	1816	324	16623	None	Terrestrial_3411
3300025995_4	79.07	1.32	Gradient Boost (General Model)	11	0.899	9906	297.6127964699393	1798426	0.56	1813	222	34690	None	Terrestrial_3411
3300026007_8	100.0	3.3	Gradient Boost (General Model)	11	0.885	21186	300.1738910012674	4008056	0.69	3945	251	95652	None	Terrestrial_3411
3300026049_1	82.15	1.02	Neural Network (Specific Model)	11	0.897	18247	285.09129967776585	2658467	0.64	2793	214	80353	None	Terrestrial_3411
3300026075_19	62.75	2.95	Gradient Boost (General Model)	11	0.947	5509	307.96515679442507	2516125	0.7	2583	465	45956	None	Terrestrial_3411
3300026120_3	84.49	0.63	Neural Network (Specific Model)	11	0.888	149096	338.5077303648732	3693931	0.39	3234	46	401887	None	Terrestrial_3411
3300026156_18	95.71	4.97	Gradient Boost (General Model)	11	0.897	28667	299.8396663577386	2159394	0.43	2158	114	93759	None	Terrestrial_3411
3300026164_15	68.55	0.4	Gradient Boost (General Model)	11	0.895	6866	283.27012641383897	1424382	0.43	1503	232	25603	None	Terrestrial_3411
3300026164_7	93.05	0.86	Neural Network (Specific Model)	11	0.926	31391	338.1008140262993	3490414	0.61	3194	189	118638	None	Terrestrial_3411
3300026165_17	81.52	0.8	Gradient Boost (General Model)	11	0.921	9110	309.18101933216167	2859718	0.72	2845	360	38388	None	Terrestrial_3411
3300026167_9	99.68	0.21	Neural Network (Specific Model)	11	0.899	46972	342.6162474507138	3359117	0.34	2942	106	140650	None	Terrestrial_3411
3300026184_18	70.53	0.15	Neural Network (Specific Model)	11	0.892	29860	309.81900452488685	2069886	0.67	1989	100	134106	None	Terrestrial_3411
3300026196_6	86.05	1.43	Gradient Boost (General Model)	11	0.868	9093	316.48953301127216	4069080	0.57	3726	530	42075	None	Terrestrial_3411
3300026251_19	89.99	1.81	Gradient Boost (General Model)	11	0.89	10753	327.48285714285714	2699786	0.42	2450	319	39427	None	Terrestrial_3411
3300026273_2	93.97	1.36	Gradient Boost (General Model)	11	0.897	29314	296.05263157894734	2139578	0.58	2166	109	70960	None	Terrestrial_3411
3300026275_6	58.57	1.25	Neural Network (Specific Model)	11	0.903	10257	316.7747524752475	3399274	0.65	3232	406	54296	None	Terrestrial_3411
3300026281_10	73.53	1.65	Neural Network (Specific Model)	11	0.924	21788	312.39855653568566	2523570	0.66	2494	182	74158	None	Terrestrial_3411
3300026294_4	88.65	3.58	Neural Network (Specific Model)	11	0.863	11556	288.94896381070214	6488169	0.62	6466	693	54515	None	Terrestrial_3411
3300026356_1	68.05	1.72	Gradient Boost (General Model)	11	0.822	4831	245.3229542719615	5937178	0.62	6648	1221	18079	None	Terrestrial_3411
3300026626_3	84.59	0.21	Neural Network (Specific Model)	11	0.907	20750	272.44536882972824	1619975	0.44	1803	105	67484	None	Terrestrial_3411
3300026660_1	96.22	0.29	Neural Network (Specific Model)	11	0.907	28269	272.0418626528692	1906850	0.44	2126	100	91890	None	Terrestrial_3411
3300026889_2	51.61	0.12	Neural Network (Specific Model)	11	0.887	6369	277.58675545689977	2533551	0.63	2703	434	24032	None	Terrestrial_3411
3300026934_5	84.13	0.12	Gradient Boost (General Model)	11	0.917	7872	288.9968152866242	2371032	0.72	2512	344	27020	None	Terrestrial_3411
3300026949_1	83.49	6.65	Gradient Boost (General Model)	11	0.924	21078	322.4336712208021	2370177	0.56	2269	174	53392	None	Terrestrial_3411
3300027019_5	81.73	4.71	Gradient Boost (General Model)	11	0.899	8149	294.4937822262663	3232072	0.59	3297	454	45408	None	Terrestrial_3411
3300027056_2	80.69	1.54	Neural Network (Specific Model)	11	0.81	9156	217.7221940071102	1583749	0.34	1969	205	29704	None	Terrestrial_3411
3300027091_2	97.8	1.36	Gradient Boost (General Model)	11	0.895	13220	310.9191056910569	2560000	0.47	2460	255	50411	None	Terrestrial_3411
3300027114_3	96.45	0.04	Neural Network (Specific Model)	11	0.967	55293	323.5181907571288	2031270	0.59	2034	66	135163	None	Terrestrial_3411
3300027158_2	57.33	1.12	Neural Network (Specific Model)	11	0.889	6286	307.04017555705605	3063495	0.59	2962	517	29391	None	Terrestrial_3411
3300027276_10	100.0	0.95	Neural Network (Specific Model)	11	0.869	58517	312.1008005822416	2955616	0.46	2748	85	157001	None	Terrestrial_3411
3300027276_108	74.43	0.7	Neural Network (Specific Model)	11	0.871	2042999	289.20282101167317	2042999	0.62	2056	1	2042999	None	Terrestrial_3411
3300027276_49	97.3	3.19	Gradient Boost (General Model)	11	0.899	67866	301.5045766590389	1756728	0.63	1748	51	171024	None	Terrestrial_3411
3300027276_56	76.18	0.76	Gradient Boost (General Model)	11	0.925	6879	311.42588575560376	1395027	0.59	1383	213	26447	None	Terrestrial_3411
3300027276_9	95.66	1.09	Gradient Boost (General Model)	11	0.901	71583	351.87416173570017	2964127	0.63	2535	62	161294	None	Terrestrial_3411
3300027283_11	93.43	0.08	Neural Network (Specific Model)	11	0.91	459854	309.8647636874123	4356027	0.61	4274	16	878238	None	Terrestrial_3411
3300027283_16	84.31	0.0	Neural Network (Specific Model)	11	0.892	351225	312.28404224950043	3673914	0.64	3503	18	552139	None	Terrestrial_3411
3300027283_22	96.13	1.83	Neural Network (Specific Model)	11	0.896	87486	344.85634782608696	3313452	0.66	2875	72	188498	None	Terrestrial_3411
3300027284_21	99.98	0.01	Neural Network (Specific Model)	11	0.915	219997	325.70673758865246	3006208	0.59	2820	22	544438	None	Terrestrial_3411
3300027284_27	100.0	0.18	Gradient Boost (General Model)	11	0.893	603913	315.8207156308851	2812413	0.55	2655	6	736192	None	Terrestrial_3411
3300027284_31	60.55	0.35	Neural Network (Specific Model)	11	0.899	320345	323.80590534085974	2484227	0.67	2303	20	519670	None	Terrestrial_3411
3300027330_4	86.52	3.71	Gradient Boost (General Model)	11	0.878	7833	270.70843924758515	3630317	0.61	3934	535	39829	None	Terrestrial_3411
3300027365_5	84.81	0.96	Neural Network (Specific Model)	11	0.901	119387	318.325124910778	2964788	0.61	2802	70	291474	None	Terrestrial_3411
3300027376_1	97.47	7.45	Gradient Boost (General Model)	11	0.865	19414	312.55332428765263	7971859	0.57	7370	689	91956	None	Terrestrial_3411
3300027384_1	86.67	0.79	Neural Network (Specific Model)	11	0.796	27579	223.84988363072148	2170159	0.35	2578	149	74359	None	Terrestrial_3411
3300027412_7	87.02	1.81	Neural Network (Specific Model)	11	0.891	32830	315.28924363359937	2788520	0.56	2631	119	92801	None	Terrestrial_3411
3300027518_35	53.1	0.05	Neural Network (Specific Model)	11	0.953	7509	270.5258511979823	674192	0.37	793	100	22402	None	Terrestrial_3411
3300027546_1	75.96	3.55	Neural Network (Specific Model)	11	0.849	7176	270.59526261585995	4636153	0.61	4855	704	37312	None	Terrestrial_3411
3300027547_1	95.71	0.91	Gradient Boost (General Model)	11	0.914	33727	300.71344421344423	2842749	0.57	2886	119	106154	None	Terrestrial_3411
3300027570_11	44.14	1.61	Gradient Boost (General Model)	11	0.893	5101	262.864182194617	2123743	0.67	2415	419	22662	None	Terrestrial_3411
3300027577_12	42.3	0.39	Neural Network (Specific Model)	11	0.882	5618	250.822934232715	504894	0.34	593	96	15716	None	Terrestrial_3411
3300027641_13	65.75	2.42	Gradient Boost (General Model)	11	0.9	8537	309.0319567354966	2091797	0.6	2034	294	35716	None	Terrestrial_3411
3300027653_15	92.96	0.06	Gradient Boost (General Model)	11	0.9	16119	326.27693504472967	2789690	0.6	2571	244	66278	None	Terrestrial_3411
3300027653_26	95.23	4.94	Gradient Boost (General Model)	11	0.908	21793	308.24076234928043	2613696	0.57	2571	181	75779	None	Terrestrial_3411
3300027692_7	94.92	0.51	Gradient Boost (General Model)	11	0.886	94654	339.2741935483871	4411413	0.59	3844	81	226359	None	Terrestrial_3411
3300027706_63	79.97	0.08	Gradient Boost (General Model)	11	0.908	7688	263.7183570829841	1037196	0.41	1193	146	23873	None	Terrestrial_3411
3300027711_26	85.2	0.19	Neural Network (Specific Model)	11	0.894	17197	303.7342931937173	2333212	0.49	2292	189	69259	None	Terrestrial_3411
3300027773_19	98.39	1.1	Gradient Boost (General Model)	11	0.899	497633	357.2077440296777	5128387	0.61	4313	18	1024339	None	Terrestrial_3411
3300027773_22	98.53	6.51	Gradient Boost (General Model)	11	0.881	40848	303.843334860284	4508161	0.55	4366	173	197324	None	Terrestrial_3411
3300027773_49	91.14	1.34	Gradient Boost (General Model)	11	0.932	86142	318.3791411042945	2495954	0.73	2445	48	178080	None	Terrestrial_3411
3300027826_31	51.08	0.31	Neural Network (Specific Model)	11	0.908	1788052	350.03931623931624	2028597	0.39	1755	3	1788052	None	Terrestrial_3411
3300027842_18	60.25	1.77	Gradient Boost (General Model)	11	0.883	7063	232.87812911725956	1197779	0.52	1518	185	34392	None	Terrestrial_3411
3300027853_8	100.0	0.0	Gradient Boost (General Model)	11	0.876	100562	334.97410251830684	6408386	0.66	5599	99	369344	None	Terrestrial_3411
3300027857_14	95.62	0.68	Gradient Boost (General Model)	11	0.881	98122	343.96550989993614	5494105	0.59	4697	84	247170	None	Terrestrial_3411
3300027867_10	96.35	1.93	Gradient Boost (General Model)	11	0.838	13402	284.5086543830262	3636603	0.57	3582	342	62217	None	Terrestrial_3411
3300027869_8	99.97	1.63	Neural Network (Specific Model)	11	0.884	522644	346.84025500910747	6450951	0.58	5490	18	1168820	None	Terrestrial_3411
